ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_30,244325482.24522504,15629.925000000001,71.58203644468065,192130686.12963307,13860.00575,63.47541362648865,167495636.85824543,12940.815666666667,59.26531912426444,212427058.8954841,14573.816664,66.74482597019127,194433424.07510543,13942.87419304922,63.855101235126256,95599682.6440545,9713.978761772854,44.533228849925386,300362798.91771066,17328.179424003218,79.3783952055113,192130686.12963307,13860.00575,63.47541362648865
