ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_1,87203182.35298601,8730.981,62.396819311339314,83598557.509541,8522.054,60.750464806766914,72592879.49516946,7849.823333333334,55.45325579989666,90100792.59086025,8895.3718,63.69222648269708,84972577.74822915,8600.12902333608,61.354852645936006,60193395.08440866,6244.025941406353,40.30114349456883,152518599.51829296,11714.85311980354,84.75675704425167,79890604.71928275,8201.734880080334,57.7620080354511
