ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_40,2564222.6184339994,1600.7969999999998,39.984726813883434,14189181.371649252,3409.7845,71.6952226843321,11776582.612294445,3035.4623333333334,62.26029691244279,5939440.197474959,1837.6314,32.06853444239701,2191354.193074466,1230.2079103079843,23.678513387455556,7109430.708205247,2086.115287431151,37.79942290444798,23108402.879689932,4532.754447613784,100.00011758767519,14189181.371649252,3409.7845,71.6952226843321
