ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_1,73519704.38098614,8521.575000000012,1.175642253832166,5319689705.0296755,72436.67900000006,9.992687474522304,4206098649.3318377,64292.15666666668,8.867587372494398,1458898919.2899148,37232.803799999936,5.129555917108167,535700064.63368505,22022.912536760618,3.0307113096809135,262694802.29420102,16167.237885064911,2.2352382845679366,106010483.11393625,9514.652747426764,1.3079748942131257,5319689705.0296755,72436.67900000006,9.992687474522304
