ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_93,732335489.8544492,21248.754499999923,3.045544613547305,6345512172.378292,77876.09549999994,11.32159481008927,6393576052.947318,78184.07849999983,11.366606331426295,3320098238.8061924,55129.59565199993,7.997208193778215,1200905588.1229513,33338.6537227254,4.838592019796195,3241633154.4013414,48118.32234956301,6.9235898514091705,953749205.2967933,25073.59471051296,3.599993482743292,6345512172.378292,77876.09549999994,11.32159481008927
