ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_40,6221467957.172435,78711.115,48.34518226094842,97874561.83164941,8476.215500000006,5.293359259716341,151308693.85185003,11192.871,6.958585131383222,1544934956.2120948,38973.15259999999,23.98703928853032,6003536786.333443,77231.98364446187,47.22159800539569,3371038365.888164,56432.26068278504,34.852715153226534,4114594271.2775164,63349.13950415123,39.023980869134846,97874561.83164941,8476.215500000006,5.293359259716341
