ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_1,87677642.0,7781.0,1.1005932360819548,4112212969.890625,63914.625,8.9909532333682,3212870673.1111155,56442.33333333337,7.939187821079077,830143733.3546257,28337.43200000003,3.983271154969464,1070085702.1942523,30980.766271861794,4.349873285208519,89695893.17851779,8333.92145941063,1.177687303291848,504823884271.25,710490.5,100.0,4112212969.890625,63914.625,8.9909532333682
