ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_71,2040385868.125,44844.25,7.57245970019462,2627368431.7881227,50970.47499999998,8.608089063942451,3389832378.736107,57969.41666666663,9.79124990200475,2509852946.793752,49804.35560000001,8.410958287277218,2693699426.790143,51627.39212062716,8.719293842339873,7111452409.991944,83793.42510405165,14.150452903585192,350014910528.125,591595.75,100.0,2627368431.7881227,50970.47499999998,8.608089063942451
