ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_30,149461441.0,12225.0,1.5314811045471546,2093828259.0625,45758.25,5.732347825984552,1646801323.1111078,40580.66666666663,5.083727798922783,900247951.6183069,30003.95200000005,3.7587333929126734,56551652.04752463,7052.556712791906,0.8835492946929681,457916878.1380825,21127.258589087054,2.646654797710294,637196687332.0,798246.0,100.0,2093828259.0625,45758.25,5.732347825984552
