ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_22,2030017406.848457,37281.435000000056,3.3324174307278924,1176378806.9684553,25300.435000000056,2.273230797030801,1630521270.6795626,31470.76833333331,2.8207602326932735,1230516235.3044577,25300.435000000056,2.275467603257984,1336747773.0102158,27012.135260947864,2.4268596861459972,9388699679.994398,74651.80412063352,6.694570004124404,1291635011899.9783,1136219.565,100.0,1582966116.9090366,29885.439049386885,2.6830547266703184
