ConsumptionDate,Feeder,naive-MSE,naive-MAE,naive-MAPE,SimpeAvg-MSE,SimpeAvg-MAE,SimpeAvg-MAPE,MovingAvg-MSE,MovingAvg-MAE,MovingAvg-MAPE,SES-MSE,SES-MAE,SES-MAPE,Holt_linear-MSE,Holt_linear-MAE,Holt_linear-MAPE,Holt_Winter-MSE,Holt_Winter-MAE,Holt_Winter-MAPE,SARIMA-MSE,SARIMA-MAE,SARIMA-MAPE,AutoARIMA-MSE,AutoARIMA-MAE,AutoARIMA-MAPE
2019-05-01,Feeder_40,6214134505.0,78752.0,49.6750274926278,153533997.0,11886.0,7.538733603204004,214702470.44444472,14228.333333333343,9.014778913531037,1677777091.694655,40810.783999999985,25.76598211982086,5902567723.280506,76495.79704408332,48.1054114853812,3353231649.4224653,56693.60045054337,35.88992072815041,25219217290.0,158767.0,100.0,153533997.0,11886.0,7.538733603204004
